网课专线,#genre#
高一上思想政治必修一028-我国的个人收入分配-1,https://d006.eduyun.cn/videoworks/mda-kmah76hy6a84a56n/ykt_tbkt_hls_1080_7/video/高一【思想品德（统编版）】我国的个人收入分配-1.m3u8
高一上思想政治必修一029-我国的个人收入分配-2,https://d006.eduyun.cn/videoworks/mda-kmhh8ydfpg96qymw/ykt_tbkt_hls_1080_7/video/高一【思想品德（统编版）】我国的个人收入分配-2.m3u8
高一上思想政治必修一030-我国的社会保障,https://d006.eduyun.cn/videoworks/mda-kmhhr8ip85stzc74/ykt_tbkt_hls_1080_7/video/高一【思想品德（统编版）】我国的社会保障.m3u8
高一上思想政治必修一031-综合探究：践行社会责任 促进社会进步-1,https://d006.eduyun.cn/videoworks/mda-kmji155nrppdm512/ykt_tbkt_hls_1080_7/video/高一【思想政治（统编版）】综合探究：践行社会责任促进社会进步.m3u8
高一上思想政治必修一032-综合探究：践行社会责任 促进社会进步-2,https://d006.eduyun.cn/videoworks/mda-kmjixxdcq8wpa4nj/ykt_tbkt_hls_1080_7/video/高一【思想政治（统编版）】综合探究：践行社会责任促进社会进步-2.m3u8
----通用技术,#genre#
高一上通用技术001-走进通用技术,https://d006.eduyun.cn/videoworks/mda-kicmx19dgyhdwke0/ykt_tbkt_hls_1080_7/video/高一【通用技术（苏教版）】走进通用技术.m3u8
高一上通用技术002-技术的发展与价值,https://d006.eduyun.cn/videoworks/mda-kicmyvhyfenrafqg/ykt_tbkt_hls_1080_7/video/高一【通用技术（江苏版）】技术的发展与价值.m3u8
高一上通用技术003-技术的性质,https://d006.eduyun.cn/videoworks/mda-kicmi63ezg77wydc/ykt_tbkt_hls_1080_7/video/高一【通用技术（江苏版）】技术的性质.m3u8
高一上通用技术004-设计的一般原则,https://d006.eduyun.cn/videoworks/mda-kicmmnm695wktr96/ykt_tbkt_hls_1080_7/video/高一【通用技术（江苏版）】设计的一般原则.m3u8
高一上通用技术005-设计的一般过程（第一课时）,https://d006.eduyun.cn/videoworks/mda-kiiq1zktu7kp49mz/ykt_tbkt_hls_1080_7/video/高一【通用技术（江苏版）】设计的一般过程（第一课时）.m3u8
高一上通用技术006-设计的一般过程（第二课时）,https://d006.eduyun.cn/videoworks/mda-kiiqgdgctm04b3b5/ykt_tbkt_hls_1080_7/video/高一【通用技术（江苏版）】设计的一般过程（第二课时）.m3u8
高一上通用技术007-技术试验及其方法,https://d006.eduyun.cn/videoworks/mda-kirqvmhy3bbg5rvh/ykt_tbkt_hls_1080_7/video/高一【通用技术（江苏版）】技术试验及其方法.m3u8
高一上通用技术008-发现问题,https://d006.eduyun.cn/videoworks/mda-kirqbcb6ap9qvwqs/ykt_tbkt_hls_1080_7/video/高一【通用技术（江苏版）】发现问题.m3u8
高一上通用技术009-明确问题,https://d006.eduyun.cn/videoworks/mda-ki0c8phsc2u7iysv/ykt_tbkt_hls_1080_7/video/高一【通用技术（江苏版）】明确问题.m3u8
高一上通用技术010-设计中的人机关系,https://d006.eduyun.cn/videoworks/mda-ki0cdru97m2dhsi3/ykt_tbkt_hls_1080_7/video/高一【通用技术（江苏版）】设计中的人机关系.m3u8
高一上通用技术011-方案的构思过程,https://d006.eduyun.cn/videoworks/mda-ki0c6xhxdsf5hhze/ykt_tbkt_hls_1080_7/video/高一【通用技术（江苏版）】方案的构思过程.m3u8
高一上通用技术012-常用的构思方法,https://d006.eduyun.cn/videoworks/mda-ki5b9n185bqqjvr8/ykt_tbkt_hls_1080_7/video/高一【通用技术（江苏版）】常用的构思方法.m3u8
高一上通用技术013-设计表现图,https://d006.eduyun.cn/videoworks/mda-ki5bmhibz6sdhd8u/ykt_tbkt_hls_1080_7/video/高一【通用技术（江苏版）】设计表现图.m3u8
高一上通用技术014-投影规律及制图标准,https://d006.eduyun.cn/videoworks/mda-kjpbrsrdzhbi39kb/ykt_tbkt_hls_1080_7/video/高一【通用技术（江苏版）】投影规律及制图标准.m3u8
高一上通用技术015-绘制三视图,https://d006.eduyun.cn/videoworks/mda-kjnggmsii9vinmy3/ykt_tbkt_hls_1080_7/video/高一【通用技术（江苏版）】绘制三视图.m3u8
高一上通用技术016-三视图尺寸标注,https://d006.eduyun.cn/videoworks/mda-kjvh3eneueinze2g/ykt_tbkt_hls_1080_7/video/高一【通用技术（江苏版）】三视图尺寸标注.m3u8
高一上通用技术017-三视图识读及简单形体正等轴测图的绘制,https://d006.eduyun.cn/videoworks/mda-kjxmfiyj9zi9n1mz/ykt_tbkt_hls_1080_7/video/高一【通用技术（江苏版）】三视图识读及简单形体正等轴测图的绘制.m3u8
高一上通用技术018-识读其他技术图样,https://d006.eduyun.cn/videoworks/mda-kj2d8q9defy3a2y9/ykt_tbkt_hls_1080_7/video/高一【通用技术（江苏版）】识读其他技术图样.m3u8
高一上通用技术019-计算机辅助设计,https://d006.eduyun.cn/videoworks/mda-kj2duaidve5p5a1c/ykt_tbkt_hls_1080_7/video/高一【通用技术（江苏版）】计算机辅助设计.m3u8
高一上通用技术020-模型原型及材料的性能,https://d006.eduyun.cn/videoworks/mda-kkcbpje0r9cxmaw4/ykt_tbkt_hls_1080_7/video/高一【通用技术（江苏版）】模型原型及材料的性能.m3u8
高一上通用技术021-选择和规划材料,https://d006.eduyun.cn/videoworks/mda-kkcb4x4nqka44tuu/ykt_tbkt_hls_1080_7/video/高一【通用技术（江苏版）】选择和规划材料.m3u8
高一上通用技术022-木工工艺—常用木工工具的使用,https://d006.eduyun.cn/videoworks/mda-kkjir4uusq47h850/ykt_tbkt_hls_1080_7/video/高一【通用技术（江苏版）】木工工艺—常用木工工具的使用.m3u8
高一上通用技术023-木材的连接方式,https://d006.eduyun.cn/videoworks/mda-kknb5kzb1i0tu651/ykt_tbkt_hls_1080_7/video/高一【通用技术（江苏版）】木材的连接方式.m3u8
高一上通用技术024-探究金工工艺,https://d006.eduyun.cn/videoworks/mda-kksigt9h9fyxi49d/ykt_tbkt_hls_1080_7/video/高一【通用技术（江苏版）】探究金工工艺.m3u8
高一上通用技术025-常见数字加工设备及使用方法,https://d006.eduyun.cn/videoworks/mda-kksi4bafu59crqbi/ykt_tbkt_hls_1080_7/video/高一【通用技术（江苏版）】常见数字加工设备及使用方法.m3u8
高一上通用技术026-制作台灯模型或原型,https://d006.eduyun.cn/videoworks/mda-kkzhhzgx7qbdrjtp/ykt_tbkt_hls_1080_7/video/高一【通用技术（江苏版）】制作台灯模型或原型.m3u8
高一上通用技术027-设计的评价与方案优化,https://d006.eduyun.cn/videoworks/mda-kk2gf2gzipirebfu/ykt_tbkt_hls_1080_7/video/高一【通用技术（江苏版）】设计的评价与方案优化.m3u8
高一上通用技术028-产品说明书的编写,https://d006.eduyun.cn/videoworks/mda-kmadz6nxe2ed6n3m/ykt_tbkt_hls_1080_7/video/高一【通用技术（江苏版）】产品说明书的编写.m3u8
高一上通用技术029-防手机沉迷装置设计与制作（一）,https://d006.eduyun.cn/videoworks/mda-kmad4bg456237kxi/ykt_tbkt_hls_1080_7/video/高一【通用技术（江苏版）】防手机沉迷装置设计与制作（一）.m3u8
高一上通用技术030-防手机沉迷装置设计与制作（二）,https://d006.eduyun.cn/videoworks/mda-kmdgrucn3q9sysb6/ykt_tbkt_hls_1080_7/video/高一【通用技术（江苏版）】防手机沉迷装置设计与制作（二）.m3u8
高一上通用技术031-指尖陀螺减压玩具设计与制作（一）,https://d006.eduyun.cn/videoworks/mda-kmhh1wdku96dpr0d/ykt_tbkt_hls_1080_7/video/高一【通用技术（江苏版）】指尖陀螺减压玩具设计与制作（一）.m3u8
高一上通用技术032-指尖陀螺减压玩具设计与制作（二）,https://d006.eduyun.cn/videoworks/mda-kmhhfwv062vx8s0k/ykt_tbkt_hls_1080_7/video/高一【通用技术（江苏版）】指尖陀螺减压玩具设计与制作（二）.m3u8
----物理,#genre#
高一上物理001-序言,https://d006.eduyun.cn/videoworks/mda-kicm9evz8ru2516w/ykt_tbkt_hls_1080_7/video/高一【物理（人教版）】序言.m3u8
高一上物理002-质点 参考系,https://d006.eduyun.cn/videoworks/mda-kicmuz0dm0jrq2yh/ykt_tbkt_hls_1080_7/video/高一【物理（人教版）】质点参考系.m3u8
高一上物理003-时间 位移,https://d006.eduyun.cn/videoworks/mda-kicmi3cyacdjqni2/ykt_tbkt_hls_1080_7/video/高一【物理（人教版）】时间位移.m3u8
高一上物理004-位置变化快慢的描述--速度,https://d006.eduyun.cn/videoworks/mda-kicmcizxz85rquwp/ykt_tbkt_hls_1080_7/video/高一【物理（人教版）】位置变化快慢的描述—速度.m3u8
高一上物理005-速度变化快慢的描述--加速度（第一课时）,https://d006.eduyun.cn/videoworks/mda-kiiq50j2br2b3hhx/ykt_tbkt_hls_1080_7/video/高一【物理（人教版）】速度变化快慢的描述-加速度（第一课时）.m3u8
高一上物理006-速度变化快慢的描述--加速度（第二课时）,https://d006.eduyun.cn/videoworks/mda-kiiqyj6st1giygp1/ykt_tbkt_hls_1080_7/video/高一【物理（人教版）】速度变化快慢的描述——加速度（第二课时）.m3u8
高一上物理007-运动的描述复习,https://d006.eduyun.cn/videoworks/mda-kirpzw9871456unw/ykt_tbkt_hls_1080_7/video/高一【物理（人教版）】运动的描述复习.m3u8
高一上物理008-实验：探究小车速度随时间变化的规律,https://d006.eduyun.cn/videoworks/mda-kirpvnm9napf2w75/ykt_tbkt_hls_1080_7/video/高一【物理（人教版）】实验：探究小车速度随时间变化的规律.m3u8
高一上物理009-匀变速直线运动的速度与时间的关系,https://d006.eduyun.cn/videoworks/mda-kiyd84yzu7x3dce0/ykt_tbkt_hls_1080_7/video/高一【物理（人教版）】匀变速直线运动的速度与时间的关系.m3u8
高一上物理010-匀变速直线运动的位移与时间的关系1,https://d006.eduyun.cn/videoworks/mda-kiydqb4k8rcyx808/ykt_tbkt_hls_1080_7/video/高一【物理（人教版）】匀变速直线运动的位移与时间的关系（第一课时）.m3u8
高一上物理011-匀变速直线运动的位移与时间的关系2,https://d006.eduyun.cn/videoworks/mda-ki4n4wrbc88t857v/ykt_tbkt_hls_1080_7/video/高一【物理（人教版）】匀变速直线运动的位移与时间的关系（第二课时）.m3u8
高一上物理012-自由落体运动（第一课时）,https://d006.eduyun.cn/videoworks/mda-ki4n19yrr55xzdnd/ykt_tbkt_hls_1080_7/video/高一【物理（人教版）】自由落体运动（第一课时）.m3u8
高一上物理013-自由落体运动（第二课时）,https://d006.eduyun.cn/videoworks/mda-kjng29itxfm4q1kn/ykt_tbkt_hls_1080_7/video/高一【物理（人教版）】自由落体运动（第二课时）.m3u8
高一上物理014-匀变速直线运动的研究复习,https://d006.eduyun.cn/videoworks/mda-kjng34z40892g9mx/ykt_tbkt_hls_1080_7/video/高一【物理（人教版）】匀变速直线运动的研究复习.m3u8
高一上物理015-重力与弹力（第一课时）,https://d006.eduyun.cn/videoworks/mda-kjvheu12fxx9fndj/ykt_tbkt_hls_1080_7/video/高一【物理（人教版）】重力与弹力（第一课时）.m3u8
高一上物理016-重力与弹力（第二课时）,https://d006.eduyun.cn/videoworks/mda-kjvhengtv140xyuu/ykt_tbkt_hls_1080_7/video/高一【物理（人教版）】重力与弹力（第二课时）.m3u8
高一上物理017-摩擦力,https://d006.eduyun.cn/videoworks/mda-kj2ddbate1vb2sgg/ykt_tbkt_hls_1080_7/video/高一【物理（人教版）】摩擦力.m3u8
高一上物理018-牛顿第三定律,https://d006.eduyun.cn/videoworks/mda-kj2dqjtm5k6wyjtb/ykt_tbkt_hls_1080_7/video/高一【物理（人教版）】牛顿第三定律.m3u8
高一上物理019-力的合成与分解（第一课时）,https://d006.eduyun.cn/videoworks/mda-kkcg189vng0sjv8p/ykt_tbkt_hls_1080_7/video/高一【物理（人教版）】力的合成与分解（第一课时）.m3u8
高一上物理020-力的合成与分解（第二课时）,https://d006.eduyun.cn/videoworks/mda-kkcg4xswui26708y/ykt_tbkt_hls_1080_7/video/高一【物理（人教版）】力的合成与分解（第二课时）.m3u8
高一上物理021-共点力的平衡（第一课时）,https://d006.eduyun.cn/videoworks/mda-kkjiyvx76xdr0241/ykt_tbkt_hls_1080_7/video/高一【物理（人教版）】共点力的平衡（第一课时）.m3u8
高一上物理022-共点力的平衡（第二课时）,https://d006.eduyun.cn/videoworks/mda-kkjimis5afze9b7y/ykt_tbkt_hls_1080_7/video/高一【物理（人教版）】共点力的平衡（第二课时）.m3u8
高一上物理023-相互作用--力复习,https://d006.eduyun.cn/videoworks/mda-kksirbu5qrki24it/ykt_tbkt_hls_1080_7/video/高一【物理（人教版）】相互作用——力复习.m3u8
高一上物理024-牛顿第一定律,https://d006.eduyun.cn/videoworks/mda-kksiegfqt3z1x3h1/ykt_tbkt_hls_1080_7/video/高一【物理（人教版）】牛顿第一定律.m3u8
高一上物理025-实验：探究加速度与力、质量的关系,https://d006.eduyun.cn/videoworks/mda-kkzhmkirzef6uhhu/ykt_tbkt_hls_1080_7/video/高一【物理（人教版）】实验：探究加速度与力、质量的关系.m3u8
高一上物理026-牛顿第二定律,https://d006.eduyun.cn/videoworks/mda-kkzhp67ucpz72j0z/ykt_tbkt_hls_1080_7/video/高一【物理（人教版）】牛顿第二定律.m3u8
高一上物理027-力学单位制,https://d006.eduyun.cn/videoworks/mda-kkzh3xw65yw8iq27/ykt_tbkt_hls_1080_7/video/高一【物理（人教版）】力学单位制.m3u8
高一上物理028-牛顿运动定律的应用（第一课时）,https://d006.eduyun.cn/videoworks/mda-kkzhfkma7vngz57b/ykt_tbkt_hls_1080_7/video/高一【物理（人教版）】牛顿运动定律的应用（第一课时）.m3u8
高一上物理029-牛顿运动定律的应用（第二课时）,https://d006.eduyun.cn/videoworks/mda-kkzhc1e897y8dyi5/ykt_tbkt_hls_1080_7/video/高一【物理（人教版）】牛顿运动定律的应用（第二课时）.m3u8
高一上物理030-超重和失重,https://d006.eduyun.cn/videoworks/mda-kkzhh7qccnrmcyfu/ykt_tbkt_hls_1080_7/video/高一【物理（人教版）】超重和失重.m3u8
高一上物理031-运动和力的关系复习,https://d006.eduyun.cn/videoworks/mda-kk2hnusigu49ngr1/ykt_tbkt_hls_1080_7/video/高一【物理（人教版）】运动和力的关系复习.m3u8
高一上物理032-必修第一册复习,https://d006.eduyun.cn/videoworks/mda-kk2hjg2ww0rdj30j/ykt_tbkt_hls_1080_7/video/高一【物理（人教版）】必修第一册复习.m3u8
----信息技术,#genre#
高一上信息技术001-感知数据 ,https://d006.eduyun.cn/videoworks/mda-kicmb5fg1hfhhgqq/ykt_tbkt_hls_1080_7/video/高一【信息（人教）】感知数据（第一课时).m3u8
高一上信息技术002-数据、信息与知识,https://d006.eduyun.cn/videoworks/mda-kicmzu8dmapv41f8/ykt_tbkt_hls_1080_7/video/高一【信息（人教）】数据、信息与知识（第二课时).m3u8
高一上信息技术003-数字化与数制转换,https://d006.eduyun.cn/videoworks/mda-kicmmr6vkyudi129/ykt_tbkt_hls_1080_7/video/高一【信息（人教）】数字化与数制转换（第三课时）.m3u8
高一上信息技术004-数据编码--字符编码,https://d006.eduyun.cn/videoworks/mda-kicmnuu45e1unbzp/ykt_tbkt_hls_1080_7/video/高一【信息技术（人教中图）】数据编码——字符编码（第四课时）.m3u8
高一上信息技术005-数据编码--图像编码,https://d006.eduyun.cn/videoworks/mda-kiiqhj8czuyyrx3s/ykt_tbkt_hls_1080_7/video/高一【信息技术（人教中图）】数据编码——图像编码（第五课时）.m3u8
高一上信息技术006-数据编码--声音编码,https://d006.eduyun.cn/videoworks/mda-kiiqskv710hts0vg/ykt_tbkt_hls_1080_7/video/高一【信息技术（人教中图）】数据编码——声音编码（第六课时）.m3u8
高一上信息技术007-用计算机解决问题,https://d006.eduyun.cn/videoworks/mda-kirq5injifyumuae/ykt_tbkt_hls_1080_7/video/高一【信息技术（人教中图版）】用计算机解决问题（第七课时）.m3u8
高一上信息技术008-算法概念与描述,https://d006.eduyun.cn/videoworks/mda-kirqwkyvefd7u8wt/ykt_tbkt_hls_1080_7/video/高一【信息技术（人教中图版）】算法概念与描述（第八课时）.m3u8
高一上信息技术009-Python语言基础,https://d006.eduyun.cn/videoworks/mda-kiydm480anu0sn2w/ykt_tbkt_hls_1080_7/video/高一【信息技术（人教中图）】Python语法基础（第九课时）.m3u8
高一上信息技术010-语句与顺序结构,https://d006.eduyun.cn/videoworks/mda-kiydcaxpuv89b378/ykt_tbkt_hls_1080_7/video/高一【信息技术（人教中图）】语句与顺序结构(第十课时).m3u8
高一上信息技术011-分支结构 ,https://d006.eduyun.cn/videoworks/mda-kiydas5836xjmh7g/ykt_tbkt_hls_1080_7/video/信息分支结构（第一十一课时）.m3u8
高一上信息技术012-多分支结构 ,https://d006.eduyun.cn/videoworks/mda-ki4na87ure6mtimy/ykt_tbkt_hls_1080_7/video/高一【信息技术（人教中图）】多分支结构（第一十二课时）.m3u8
高一上信息技术013-循环结构-for语句,https://d006.eduyun.cn/videoworks/mda-ki5bf8ifdat65m62/ykt_tbkt_hls_1080_7/video/高一【信息技术（人教中图）】循环结构-for语句（第十三课时）.m3u8
高一上信息技术014-循环结构-while语句,https://d006.eduyun.cn/videoworks/mda-kjpbn3ptjvjs92in/ykt_tbkt_hls_1080_7/video/高一【信息技术（人教&中图版）】循环结构-while语句.m3u8
高一上信息技术015-破解密码-循环嵌套应用,https://d006.eduyun.cn/videoworks/mda-kjng6sg3cdsck7mf/ykt_tbkt_hls_1080_7/video/高一【信息技术（人教中图版）】循环嵌套（第一十五课时）.m3u8
高一上信息技术016-循环终止语句,https://d006.eduyun.cn/videoworks/mda-kjngud2a0n46uxdp/ykt_tbkt_hls_1080_7/video/高一【信息技术（人教中图版）】循环终止语句（第一十六课时）.m3u8
高一上信息技术017-解析算法与问题解决,https://d006.eduyun.cn/videoworks/mda-kjvhhjd6g6khym4n/ykt_tbkt_hls_1080_7/video/高一【信息技术（人教中图版）】解析算法（第十七课时）.m3u8
高一上信息技术018-枚举算法,https://d006.eduyun.cn/videoworks/mda-kj2dd8dprjtnphkc/ykt_tbkt_hls_1080_7/video/高一【信息技术（人教中图版）】枚举算法（第一十八课时）.m3u8
高一上信息技术019-算法与程序综合应用1,https://d006.eduyun.cn/videoworks/mda-kj2dspet87ps0iqz/ykt_tbkt_hls_1080_7/video/高一【信息技术（人教中图版）】算法与程序综合应用1(第一十九课时).m3u8
高一上信息技术020-算法与程序综合应用2,https://d006.eduyun.cn/videoworks/mda-kkcbuthbkhv8u9ut/ykt_tbkt_hls_1080_7/video/高一【信息技术（人教中图版）】算法与程序综合应用2（第二十课时）.m3u8
高一上信息技术021-数据处理的一般过程,https://d006.eduyun.cn/videoworks/mda-kkcbe073gr591qmi/ykt_tbkt_hls_1080_7/video/高一【信息技术（人教中图版）】数据处理的一般过程（第二十一课时）.m3u8
高一上信息技术022-数据采集,https://d006.eduyun.cn/videoworks/mda-kkji57fwij1v3zr9/ykt_tbkt_hls_1080_7/video/高一【信息技术（人教中图版）】数据采集（第二十二课时）.m3u8
高一上信息技术023-数据整理,https://d006.eduyun.cn/videoworks/mda-kkji1rj51hbsb44h/ykt_tbkt_hls_1080_7/video/高一【信息技术（人教中图版）】数据整理（第二十三课时）.m3u8
高一上信息技术024-数据分析,https://d006.eduyun.cn/videoworks/mda-kkji825s6aeyrw1b/ykt_tbkt_hls_1080_7/video/高一【信息技术（人教中图版）】数据分析（第二十四课时）.m3u8
高一上信息技术025-数据可视化之图表,https://d006.eduyun.cn/videoworks/mda-kkjikmd7zvibc6g5/ykt_tbkt_hls_1080_7/video/高一【信息技术（人教中图版）】数据可视化之图表（第二十五课时）.m3u8
高一上信息技术026-数据可视化之词云,https://d006.eduyun.cn/videoworks/mda-kksiae4t8rq64kbq/ykt_tbkt_hls_1080_7/video/高一【信息技术（人教中图版）】数据可视化之词云（第二十六课时）.m3u8
高一上信息技术027-数据分析报告与应用,https://d006.eduyun.cn/videoworks/mda-kk0hynicgtukeg4b/ykt_tbkt_hls_1080_7/video/高一【信息技术（人教中图版）】数据分析报告与应用（第二十七课时）.m3u8
高一上信息技术028-人工智能的产生与发展,https://d006.eduyun.cn/videoworks/mda-kksisb98vzavtvpa/ykt_tbkt_hls_1080_7/video/高一【信息技术（人教中图版）】人工智能的产生与发展（第二十八课时）.m3u8
高一上信息技术029-感受人工智能的魅力,https://d006.eduyun.cn/videoworks/mda-kkzh0u9px4hh20hn/ykt_tbkt_hls_1080_7/video/高一【信息技术（人教中图版）】感受人工智能的魅力（第二十九课时）.m3u8
高一上信息技术030-利用智能工具解决问题,https://d006.eduyun.cn/videoworks/mda-kkzhmsid9011e6z8/ykt_tbkt_hls_1080_7/video/高一【信息技术（人教中图版）】利用智能工具解决问题（第三十课时）.m3u8
高一上信息技术031-开发智能工具解决问题,https://d006.eduyun.cn/videoworks/mda-kkzhhwt9sj0kkcxn/ykt_tbkt_hls_1080_7/video/高一【信息技术（人教中图版）】开发智能工具解决问题（第三十一课时）.m3u8
高一上信息技术032-人工智能的应用与影响,https://d006.eduyun.cn/videoworks/mda-kkzhjkhd1nfvdirj/ykt_tbkt_hls_1080_7/video/高一【信息技术（人教中图版）】人工智能的应用与影响(第三十二课时).m3u8
----音乐,#genre#
高一上音乐001-学会聆听1,https://d006.eduyun.cn/videoworks/mda-kicmh4fiwhmhyce6/ykt_tbkt_hls_1080_7/video/高一【音乐鉴赏（人音版）学会聆听（第一课时）.m3u8
高一上音乐002-学会聆听2,https://d006.eduyun.cn/videoworks/mda-kicm5xjgrae10e29/ykt_tbkt_hls_1080_7/video/高一【音乐鉴赏（人音版）学会聆听（第二课时）.m3u8
高一上音乐003-汉族民歌1,https://d006.eduyun.cn/videoworks/mda-kicm5ix5f2f12070/ykt_tbkt_hls_1080_7/video/高一【音乐鉴赏】腔调情韵-多彩的民歌.m3u8
高一上音乐004-汉族民歌2,https://d006.eduyun.cn/videoworks/mda-kicmckvhk6n74z30/ykt_tbkt_hls_1080_7/video/腔调情韵-多彩的民歌（第二课时）.m3u8
高一上音乐005-独特的民族风,https://d006.eduyun.cn/videoworks/mda-kirqi3g4b9fgiqdc/ykt_tbkt_hls_1080_7/video/高一【音乐鉴赏（人音版）】腔调情韵-多彩的民歌.m3u8
高一上音乐006-鼓乐铿锵之《锦鸡出山》,https://d006.eduyun.cn/videoworks/mda-ki4ns5vta8kr5tzp/ykt_tbkt_hls_1080_7/video/鼓舞弦动-丰富的民间器乐（第一课时）.m3u8
高一上音乐007-丝竹相和之《中花六板》,https://d006.eduyun.cn/videoworks/mda-kjnga0vuvejqahha/ykt_tbkt_hls_1080_7/video/高一【音乐（人音全国版）】鼓舞弦动-丰富的民间器乐（第二课时）.m3u8
高一上音乐008-丝竹相和之《娱乐升平》,https://d006.eduyun.cn/videoworks/mda-kirq89hbhnpem446/ykt_tbkt_hls_1080_7/video/高一【音乐鉴赏】鼓舞弦动（第三课时）.m3u8
高一上音乐009-京剧传统戏1,https://d006.eduyun.cn/videoworks/mda-kjvhjbfm953ymics/ykt_tbkt_hls_1080_7/video/高一【音乐鉴赏（人音版）】国之瑰宝京剧传统戏第一课时.m3u8
高一上音乐010-京剧传统戏2,https://d006.eduyun.cn/videoworks/mda-kkcb0ti4hmfhb7st/ykt_tbkt_hls_1080_7/video/高一【音乐鉴赏（人音版）】国之瑰宝-京剧（第二课时）.m3u8
高一上音乐011-京剧现代戏,https://d006.eduyun.cn/videoworks/mda-kkehcd4eyqtcrchj/ykt_tbkt_hls_1080_7/video/高一【音乐鉴赏（人音版）国之瑰宝-京剧（第三课时）.m3u8
高一上音乐012-中国民族民间舞蹈音乐之《阿细跳月》,https://d006.eduyun.cn/videoworks/mda-kknb9818uryxqqat/ykt_tbkt_hls_1080_7/video/高一【音乐鉴赏（人音版）】中国民族民间舞蹈音乐之《阿细跳月》.m3u8
高一上音乐013-古琴音乐,https://d006.eduyun.cn/videoworks/mda-kksiqxe3v52x1vt0/ykt_tbkt_hls_1080_7/video/高一【音乐鉴赏（人音版）】文人情致（第一课时）古琴音乐.m3u8
高一上音乐014-琴歌,https://d006.eduyun.cn/videoworks/mda-kksic9z06nbqm6gd/ykt_tbkt_hls_1080_7/video/高一【音乐鉴赏（人音版）】文人情致（第二课时）琴歌.m3u8
高一上音乐015-学堂乐歌,https://d006.eduyun.cn/videoworks/mda-kmdgiagza42q5y7m/ykt_tbkt_hls_1080_7/video/高一【音乐鉴赏（人音版）】新音乐初放-学堂乐歌.m3u8
高一上音乐016-人民音乐家-冼星海,https://d006.eduyun.cn/videoworks/mda-kmhh20h19giy83ww/ykt_tbkt_hls_1080_7/video/高一【音乐鉴赏（人音版）】人民音乐家（第二课时）.m3u8
----英语,#genre#
高一上英语必修第一册001-Unit1 Teenage Life Listening and Speaking,https://d006.eduyun.cn/videoworks/mda-kicm65mns7diuc6u/ykt_tbkt_hls_1080_7/video/高一【英语（人教版）】Unit1TeenageLifeListeningandSpeaking.m3u8
高一上英语必修第一册002-Unit1 Teenage Life Reading and Thinking,https://d006.eduyun.cn/videoworks/mda-kicmzfvhxm8x09mz/ykt_tbkt_hls_1080_7/video/高一【英语（人教版）】Unit1TeenageLifeReadingandThinking.m3u8
高一上英语必修第一册003-Unit1 Teenage Life Discovering Useful Structures,https://d006.eduyun.cn/videoworks/mda-kicmqb10hiuqnjhp/ykt_tbkt_hls_1080_7/video/高一【英语（人教版）】Unit1TeenageLifeDiscoveringUsefulStructures.m3u8
高一上英语必修第一册004-Unit1 Teenage Life Listening and Talking,https://d006.eduyun.cn/videoworks/mda-kicm2pcquni18ccd/ykt_tbkt_hls_1080_7/video/高一【英语（人教版）】Unit1TeenageLifeListeningandTalking.m3u8
高一上英语必修第一册005-Unit1 Teenage Life Reading for Writing,https://d006.eduyun.cn/videoworks/mda-kicmw7fqz5vashn6/ykt_tbkt_hls_1080_7/video/高一【英语（人教版）】Unit1TeenageLifeReadingforWriting.m3u8
高一上英语必修第一册006-Unit1 Teenage Life Video Time,https://d006.eduyun.cn/videoworks/mda-kicmjn9rk06adiiv/ykt_tbkt_hls_1080_7/video/高一【英语（人教版）】Unit1TeenageLifeVideoTime.m3u8
高一上英语必修第一册007-Unit2 Travelling Around Listening and Speaking,https://d006.eduyun.cn/videoworks/mda-kicms4vfumv79210/ykt_tbkt_hls_1080_4/video/高一【英语（人教版）】Unit2TravellingAroundListeningandSpeaking.m3u8
高一上英语必修第一册008-Unit2 Travelling Around Reading and Thinking,https://d006.eduyun.cn/videoworks/mda-kicmcy12bp08stau/ykt_tbkt_hls_1080_4/video/高一【英语（人教版）】Unit2TravellingAroundReadingandThinking.m3u8
高一上英语必修第一册009-Unit2 Travelling Around Discovering Useful Structures,https://d006.eduyun.cn/videoworks/mda-kiiqaa4r72ntpdj1/ykt_tbkt_hls_1080_7/video/高一【英语（人教版）】Unit2TravellingAroundDiscoveringUsefulStructures.m3u8
高一上英语必修第一册010-Unit2 Travelling Around Listening and Talking,https://d006.eduyun.cn/videoworks/mda-kiiqcy0mducft8k1/ykt_tbkt_hls_1080_7/video/高一【英语（人教版）】Unit2TravellingAroundListeningandTalking.m3u8
高一上英语必修第一册011-Unit2 Travelling Around Reading for Writing,https://d006.eduyun.cn/videoworks/mda-kiiqb9nhh21hsizr/ykt_tbkt_hls_1080_7/video/高一【英语（人教版）】Unit2TravellingAroundReadingforWriting.m3u8
高一上英语必修第一册012-Unit2 Travelling Around Video Time,https://d006.eduyun.cn/videoworks/mda-kiiq3mt7wr10us78/ykt_tbkt_hls_1080_7/video/高一【英语（人教版）】Unit2TravellingAroundVideoTime.m3u8
高一上英语必修第一册013-Unit3 Sports and Fitness Listening and Speaking,https://d006.eduyun.cn/videoworks/mda-kirqmhaytte7bcrh/ykt_tbkt_hls_1080_7/video/高一【英语（人教版）】Unit3SportsandFitnessListeningandSpeaking.m3u8
